#x_m        ; y_m         ; vx_mps      ; psi_rad     ; kappa_radpm
13.4710868  ; 2.7917278   ; 8.0000000   ; 3.4290106   ; -0.0209429
13.2792106  ; 2.7354335   ; 8.0000000   ; 3.4249909   ; -0.0192613
13.0871248  ; 2.6798804   ; 8.0000000   ; 3.4213076   ; -0.0175795
12.8948440  ; 2.6250025   ; 8.0000000   ; 3.4179608   ; -0.0158927
12.7023872  ; 2.5707352   ; 8.0000000   ; 3.4149522   ; -0.0141992
12.5097844  ; 2.5170167   ; 8.0000000   ; 3.4122823   ; -0.0125057
12.3170374  ; 2.4637769   ; 8.0000000   ; 3.4099526   ; -0.0107948
12.1241829  ; 2.4109552   ; 8.0000000   ; 3.4079653   ; -0.0090826
11.9312315  ; 2.3584834   ; 8.0000000   ; 3.4063204   ; -0.0073680
11.7382001  ; 2.3062953   ; 8.0000000   ; 3.4050188   ; -0.0056504
11.5451184  ; 2.2543275   ; 8.0000000   ; 3.4040608   ; -0.0039323
11.3519847  ; 2.2025108   ; 8.0000000   ; 3.4034126   ; -0.0025673
11.1588308  ; 2.1507949   ; 8.0000000   ; 3.4030340   ; -0.0012197
10.9656646  ; 2.0991270   ; 8.0000000   ; 3.4029026   ; -0.0003623
10.7724917  ; 2.0474734   ; 8.0000000   ; 3.4028569   ; -0.0000952
10.5793200  ; 1.9958241   ; 8.0000000   ; 3.4028645   ; 0.0001718
10.3861479  ; 1.9441693   ; 8.0000000   ; 3.4029001   ; 0.0001725
10.1929777  ; 1.8925078   ; 8.0000000   ; 3.4029335   ; 0.0001608
9.9998090   ; 1.8408401   ; 8.0000000   ; 3.4029645   ; 0.0001497
9.8066419   ; 1.7891666   ; 8.0000000   ; 3.4029934   ; 0.0001393
9.6134764   ; 1.7374878   ; 8.0000000   ; 3.4030202   ; 0.0001288
9.4203120   ; 1.6858039   ; 8.0000000   ; 3.4030452   ; 0.0001213
9.2271490   ; 1.6341154   ; 8.0000000   ; 3.4030687   ; 0.0001139
9.0339871   ; 1.5824224   ; 8.0000000   ; 3.4030907   ; 0.0001072
8.8408263   ; 1.5307254   ; 8.0000000   ; 3.4031116   ; 0.0001011
8.6476667   ; 1.4790244   ; 8.0000000   ; 3.4031312   ; 0.0000951
8.4545079   ; 1.4273197   ; 8.0000000   ; 3.4031496   ; 0.0000895
8.2613501   ; 1.3756116   ; 8.0000000   ; 3.4031670   ; 0.0000839
8.0681932   ; 1.3239002   ; 8.0000000   ; 3.4031832   ; 0.0000785
7.8750370   ; 1.2721859   ; 8.0000000   ; 3.4031984   ; 0.0000734
7.6818817   ; 1.2204686   ; 8.0000000   ; 3.4032125   ; 0.0000682
7.4887270   ; 1.1687488   ; 8.0000000   ; 3.4032257   ; 0.0000635
7.2955730   ; 1.1170265   ; 8.0000000   ; 3.4032379   ; 0.0000588
7.1024196   ; 1.0653019   ; 8.0000000   ; 3.4032492   ; 0.0000543
6.9092667   ; 1.0135752   ; 8.0000000   ; 3.4032596   ; 0.0000500
6.7161145   ; 0.9618466   ; 8.0000000   ; 3.4032692   ; 0.0000457
6.5229626   ; 0.9101162   ; 8.0000000   ; 3.4032780   ; 0.0000419
6.3298112   ; 0.8583842   ; 8.0000000   ; 3.4032859   ; 0.0000381
6.1366602   ; 0.8066508   ; 8.0000000   ; 3.4032932   ; 0.0000345
5.9435095   ; 0.7549160   ; 8.0000000   ; 3.4032997   ; 0.0000311
5.7503592   ; 0.7031800   ; 8.0000000   ; 3.4033056   ; 0.0000278
5.5572091   ; 0.6514429   ; 8.0000000   ; 3.4033109   ; 0.0000249
5.3640593   ; 0.5997049   ; 8.0000000   ; 3.4033156   ; 0.0000220
5.1709097   ; 0.5479660   ; 8.0000000   ; 3.4033197   ; 0.0000194
4.9777604   ; 0.4962264   ; 8.0000000   ; 3.4033234   ; 0.0000171
4.7846112   ; 0.4444861   ; 8.0000000   ; 3.4033265   ; 0.0000147
4.5914621   ; 0.3927452   ; 8.0000000   ; 3.4033293   ; 0.0000129
4.3983133   ; 0.3410038   ; 8.0000000   ; 3.4033317   ; 0.0000112
4.2051645   ; 0.2892620   ; 8.0000000   ; 3.4033338   ; 0.0000097
4.0120158   ; 0.2375199   ; 8.0000000   ; 3.4033356   ; 0.0000085
3.8188672   ; 0.1857774   ; 8.0000000   ; 3.4033372   ; 0.0000073
3.6257187   ; 0.1340346   ; 8.0000000   ; 3.4033386   ; 0.0000067
3.4325702   ; 0.0822915   ; 8.0000000   ; 3.4033399   ; 0.0000062
3.2394218   ; 0.0305483   ; 8.0000000   ; 3.4033411   ; 0.0000060
3.0462735   ; -0.0211953  ; 8.0000000   ; 3.4033423   ; 0.0000062
2.8531252   ; -0.0729390  ; 8.0000000   ; 3.4033435   ; 0.0000063
2.6599770   ; -0.1246830  ; 8.0000000   ; 3.4033449   ; 0.0000072
2.4668289   ; -0.1764273  ; 8.0000000   ; 3.4033464   ; 0.0000081
2.2736809   ; -0.2281719  ; 8.0000000   ; 3.4033481   ; 0.0000094
2.0805329   ; -0.2799168  ; 8.0000000   ; 3.4033502   ; 0.0000111
1.8873851   ; -0.3316622  ; 8.0000000   ; 3.4033526   ; 0.0000128
1.6942374   ; -0.3834081  ; 8.0000000   ; 3.4033554   ; 0.0000153
1.5010899   ; -0.4351546  ; 8.0000000   ; 3.4033587   ; 0.0000179
1.3079426   ; -0.4869018  ; 8.0000000   ; 3.4033626   ; 0.0000209
1.1147954   ; -0.5386497  ; 8.0000000   ; 3.4033671   ; 0.0000244
0.9216485   ; -0.5903987  ; 8.0000000   ; 3.4033723   ; 0.0000278
0.7285020   ; -0.6421487  ; 8.0000000   ; 3.4033783   ; 0.0000322
0.5353557   ; -0.6938999  ; 8.0000000   ; 3.4033852   ; 0.0000366
0.3422098   ; -0.7456526  ; 8.0000000   ; 3.4033930   ; 0.0000416
0.1490644   ; -0.7974068  ; 8.0000000   ; 3.4034019   ; 0.0000471
-0.0440806  ; -0.8491629  ; 8.0000000   ; 3.4034118   ; 0.0000525
