-51.8173905; 2.1708222; 5.9981036
-51.8616757; 1.9758521; 6.0154773
-51.9021229; 1.7800382; 6.0340952
-51.9387919; 1.5834839; 6.0538425
-51.9717472; 1.3862751; 6.0746405
-52.0010560; 1.1884865; 6.0964250
-52.0267836; 0.9902048; 6.1191093
-52.0489987; 0.7914976; 6.1426580
-52.0677701; 0.5924342; 6.1670040
-52.0831668; 0.3930820; 6.1921005
-52.0952590; 0.1935057; 6.2179127
-52.1041179; -0.0062481; 6.2443909
-52.1098137; -0.2061104; 6.2715189
-52.1124185; -0.4060400; 6.2992606
-52.1120037; -0.6059874; 6.3275915
-52.1086415; -0.8058969; 6.3564967
-52.1024035; -1.0057543; 6.3859501
-52.0933629; -1.2054922; 6.4159492
-52.0815914; -1.4050918; 6.4464774
-52.0671613; -1.6045196; 6.4775256
-52.0501465; -1.8037293; 6.5090918
-52.0306161; -2.0027305; 6.5411654
-52.0086459; -2.2014619; 6.5737537
-51.9843064; -2.3999210; 6.6068525
-51.9576694; -2.5980888; 6.6404627
-51.9288097; -2.7959293; 6.6745905
-51.8977934; -2.9934667; 6.7092352
-51.8646978; -3.1906510; 6.7444056
-51.8295912; -3.3874906; 6.7801064
-51.7925445; -3.5839789; 6.8163432
-51.7536321; -3.7800909; 6.8531252
-51.7129172; -3.9758588; 6.8904587
-51.6704773; -4.1712457; 6.9283596
-51.6263789; -4.3662676; 6.9668380
-51.5806911; -4.5609278; 7.0059045
-51.5334875; -4.7552129; 7.0455722
-51.4848296; -4.9491573; 7.0858530
-51.4347935; -5.1427393; 7.1267682
-51.3834446; -5.3359786; 7.1683318
-51.3308507; -5.5288866; 7.2105596
-51.2770833; -5.7214614; 7.2534706
-51.2222041; -5.9137378; 7.2970810
-51.1662892; -6.1057053; 7.3414875
-51.1094043; -6.2973882; 7.3867047
-51.0515939; -6.4887973; 7.4318498
-50.9928821; -6.6799228; 7.4759463
-50.9332600; -6.8707648; 7.5190608
-50.8726051; -7.0612895; 7.5547805
-50.8107716; -7.2514294; 7.5831298
-50.7476159; -7.4411316; 7.6045938
-50.6829930; -7.6303679; 7.6196750
-50.6167900; -7.8190214; 7.6286007
-50.5488636; -8.0070816; 7.6319108
-50.4790966; -8.1944661; 7.6298254
-50.4073700; -8.3811015; 7.6225779
-50.3335578; -8.5669321; 7.6104014
-50.2575488; -8.7518662; 7.5935102
-50.1792240; -8.9358334; 7.5721677
-50.0984696; -9.1187506; 7.5441864
-50.0151762; -9.3005251; 7.5045339
-49.9292401; -9.4810525; 7.4685400
-49.8405405; -9.6602641; 7.4327188
-49.7489937; -9.8380158; 7.3970694
-49.6544878; -10.0142197; 7.3615909
-49.5569251; -10.1887596; 7.3262826
-49.4562366; -10.3614708; 7.2911437
-49.3522831; -10.5323067; 7.2561733
-49.2450331; -10.7010413; 7.2213707
-49.1343787; -10.8675746; 7.1867349
-49.0202382; -11.0317616; 7.1522653
-48.9025906; -11.1933740; 7.1179610
-48.7812765; -11.3523714; 7.0838213
-48.6563337; -11.5084501; 7.0498453
-48.5276633; -11.6614860; 7.0160322
-48.3952097; -11.8112959; 6.9823813
-48.2590117; -11.9575939; 6.9488919
-48.1188996; -12.1003162; 6.9155630
-47.9749939; -12.2390961; 6.8823940
